"Geographic.Area.Code","Geographic.Area.Name","Geographic.Area.Level","Parent.Geographic.Area.Code","Parent.Geographic.Area.Name","Geographic.Area.Type","X","Y","ISO.Code","Units.Code","Units.Desc","Time.Series.Id","Time.Series.Keys","Number.of.Years.Available","Earliest.Year.Available","Latest.Year.Available","Available.Years","Value.2000","Value.2005","Value.2010","Value.2015","Value.2019","ObjectId","x2","y2"
192,"Cuba",4,29,"Caribbean","Country",-79.54460144,22.10030366,"CUB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.21367,5.55476,5.27848,5.96849,6.25544,470,-8854864.52765469,2523572.15373988
192,"Cuba",4,29,"Caribbean","Country",-79.54460144,22.10030366,"CUB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.10978,2.2827,2.21947,2.51105,2.63888,471,-8854864.52765469,2523572.15373988
192,"Cuba",4,29,"Caribbean","Country",-79.54460144,22.10030366,"CUB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.38456,8.89898,8.41386,9.51663,9.9698,472,-8854864.52765469,2523572.15373988
196,"Cyprus",4,145,"Western Asia","Country",33.22285964,35.05659437,"CYP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",10.90282,12.41369,11.35234,10.75365,10.8049,473,3698351.8178212,4171574.75503236
196,"Cyprus",4,145,"Western Asia","Country",33.22285964,35.05659437,"CYP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.01752,5.75643,5.22727,4.74551,4.75612,474,3698351.8178212,4171574.75503236
196,"Cyprus",4,145,"Western Asia","Country",33.22285964,35.05659437,"CYP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",16.74548,18.96609,17.57003,16.82197,16.92147,475,3698351.8178212,4171574.75503236
203,"Czechia",5,151,"Eastern Europe","Country",15.33151382,49.73913871,"CZE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",14.99671,14.76074,14.05854,14.24495,14.26405,476,1706696.31153244,6401221.22657349
203,"Czechia",5,151,"Eastern Europe","Country",15.33151382,49.73913871,"CZE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.35848,7.25171,6.86215,6.91174,6.89663,477,1706696.31153244,6401221.22657349
203,"Czechia",5,151,"Eastern Europe","Country",15.33151382,49.73913871,"CZE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",23.22555,22.81082,21.64141,21.95529,21.99559,478,1706696.31153244,6401221.22657349
408,"Democratic People's Republic of Korea",4,30,"Eastern Asia","Country",127.1803633,40.1462645,"PRK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.51419,3.68248,3.77482,4.47791,4.16105,479,14157653.2814595,4887219.85812996
408,"Democratic People's Republic of Korea",4,30,"Eastern Asia","Country",127.1803633,40.1462645,"PRK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.39525,1.45292,1.47155,1.73516,1.60526,480,14157653.2814595,4887219.85812996
408,"Democratic People's Republic of Korea",4,30,"Eastern Asia","Country",127.1803633,40.1462645,"PRK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.81435,6.09086,6.25018,7.41198,6.89173,481,14157653.2814595,4887219.85812996
180,"Democratic Republic of the Congo",4,17,"Middle Africa","Country",23.65496507,-2.877154732,"COD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.03392,0.62962,1.45868,1.29655,1.10457,482,2633258.66632507,-320418.090597745
180,"Democratic Republic of the Congo",4,17,"Middle Africa","Country",23.65496507,-2.877154732,"COD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.43567,0.26494,0.6071,0.53862,0.45894,483,2633258.66632507,-320418.090597745
180,"Democratic Republic of the Congo",4,17,"Middle Africa","Country",23.65496507,-2.877154732,"COD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.65496,1.00642,2.33432,2.07291,1.76452,484,2633258.66632507,-320418.090597745
208,"Denmark",5,154,"Northern Europe","Country",9.326571283,56.03829721,"DNK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",13.02764,12.31686,10.99048,10.36111,10.12829,485,1038229.16607073,7566043.32794899
208,"Denmark",5,154,"Northern Europe","Country",9.326571283,56.03829721,"DNK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.30193,5.93654,5.21669,4.90477,4.80407,486,1038229.16607073,7566043.32794899
208,"Denmark",5,154,"Northern Europe","Country",9.326571283,56.03829721,"DNK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",20.00889,18.92037,16.93609,15.94756,15.5791,487,1038229.16607073,7566043.32794899
262,"Djibouti",4,14,"Eastern Africa","Country",42.18274707,11.56004161,"DJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.5074,1.2132,0.64091,0.4659,0.35827,488,4695761.92409385,1295678.63855957
262,"Djibouti",4,14,"Eastern Africa","Country",42.18274707,11.56004161,"DJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.41844,0.33371,0.16973,0.12164,0.09291,489,4695761.92409385,1295678.63855957
262,"Djibouti",4,14,"Eastern Africa","Country",42.18274707,11.56004161,"DJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.59952,2.08836,1.06952,0.7757,0.59646,490,4695761.92409385,1295678.63855957
212,"Dominica",4,29,"Caribbean","Country",-61.3493756,15.43391378,"DMA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.35982,8.61201,9.00297,7.82289,7.23338,491,-6829381.25227728,1739258.43421575
212,"Dominica",4,29,"Caribbean","Country",-61.3493756,15.43391378,"DMA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.23637,3.3827,3.59235,3.146,2.89858,492,-6829381.25227728,1739258.43421575
212,"Dominica",4,29,"Caribbean","Country",-61.3493756,15.43391378,"DMA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",13.53468,13.86334,14.37068,12.45697,11.52832,493,-6829381.25227728,1739258.43421575
214,"Dominican Republic",4,29,"Caribbean","Country",-70.49847576,18.89832088,"DOM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.12216,6.08335,6.11547,6.40787,6.6765,494,-7847854.42330514,2142968.49607529
214,"Dominican Republic",4,29,"Caribbean","Country",-70.49847576,18.89832088,"DOM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.91355,2.48114,2.53023,2.67461,2.7967,495,-7847854.42330514,2142968.49607529
214,"Dominican Republic",4,29,"Caribbean","Country",-70.49847576,18.89832088,"DOM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",11.36596,9.68593,9.72148,10.18821,10.61893,496,-7847854.42330514,2142968.49607529
218,"Ecuador",4,5,"South America","Country",-78.37005241,-1.447785891,"ECU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.35865,3.9319,4.31852,3.88084,3.27172,497,-8724114.32772336,-161183.941833688
218,"Ecuador",4,5,"South America","Country",-78.37005241,-1.447785891,"ECU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.0783,1.87752,2.05875,1.85605,1.55805,498,-8724114.32772336,-161183.941833688
218,"Ecuador",4,5,"South America","Country",-78.37005241,-1.447785891,"ECU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.66243,6.0106,6.60967,5.93552,5.01192,499,-8724114.32772336,-161183.941833688
818,"Egypt",4,15,"Northern Africa","Country",29.77468534,26.57438204,"EGY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.13617,0.15278,0.19595,0.1727,0.13617,500,3314502.81057875,3070396.30316771
818,"Egypt",4,15,"Northern Africa","Country",29.77468534,26.57438204,"EGY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.03737,0.04193,0.05356,0.04677,0.03672,501,3314502.81057875,3070396.30316771
818,"Egypt",4,15,"Northern Africa","Country",29.77468534,26.57438204,"EGY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.23575,0.2638,0.338,0.2984,0.23548,502,3314502.81057875,3070396.30316771
222,"El Salvador",4,13,"Central America","Country",-88.86862995,13.73603564,"SLV","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.86843,3.81094,3.32435,3.5881,4.09004,503,-9892810.63352986,1543949.88033857
222,"El Salvador",4,13,"Central America","Country",-88.86862995,13.73603564,"SLV","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.62746,1.6182,1.42647,1.54062,1.74915,504,-9892810.63352986,1543949.88033857
222,"El Salvador",4,13,"Central America","Country",-88.86862995,13.73603564,"SLV","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.44939,6.38315,5.58614,6.04807,6.91389,505,-9892810.63352986,1543949.88033857
226,"Equatorial Guinea",4,17,"Middle Africa","Country",10.46535826,1.565792376,"GNQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.47915,9.00917,9.28053,9.14914,6.92249,506,1164998.35247238,174324.909913391
226,"Equatorial Guinea",4,17,"Middle Africa","Country",10.46535826,1.565792376,"GNQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.32961,4.26271,4.37057,4.1878,3.12336,507,1164998.35247238,174324.909913391
226,"Equatorial Guinea",4,17,"Middle Africa","Country",10.46535826,1.565792376,"GNQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",11.12093,12.92983,13.01719,12.73842,9.62601,508,1164998.35247238,174324.909913391
232,"Eritrea",4,14,"Eastern Africa","Country",38.11074289,16.12894644,"ERI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.99618,2.63918,2.27513,2.24516,2.10948,509,4242468.49226817,1819660.31952749
232,"Eritrea",4,14,"Eastern Africa","Country",38.11074289,16.12894644,"ERI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.70271,0.93905,0.80693,0.78231,0.73203,510,4242468.49226817,1819660.31952749
232,"Eritrea",4,14,"Eastern Africa","Country",38.11074289,16.12894644,"ERI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.33029,4.38342,3.78305,3.74429,3.51912,511,4242468.49226817,1819660.31952749
233,"Estonia",5,154,"Northern Europe","Country",25.84093481,58.68487172,"EST","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",10.32985,16.38115,13.13041,14.44777,10.75057,512,2876599.70467138,8112585.0750133
233,"Estonia",5,154,"Northern Europe","Country",25.84093481,58.68487172,"EST","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.69554,7.90544,6.24112,6.84769,5.06058,513,2876599.70467138,8112585.0750133
233,"Estonia",5,154,"Northern Europe","Country",25.84093481,58.68487172,"EST","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",17.05243,26.49093,21.31551,23.40466,17.35111,514,2876599.70467138,8112585.0750133
748,"Eswatini",4,18,"Southern Africa","Country",31.50149288,-26.56471011,"SWZ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.88492,7.01857,7.54143,8.55281,8.7818,515,3506730.14662953,-3069192.49745466
748,"Eswatini",4,18,"Southern Africa","Country",31.50149288,-26.56471011,"SWZ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.98784,2.64956,2.85025,3.22272,3.26426,516,3506730.14662953,-3069192.49745466
748,"Eswatini",4,18,"Southern Africa","Country",31.50149288,-26.56471011,"SWZ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",13.54425,12.22373,13.21585,14.58486,14.78078,517,3506730.14662953,-3069192.49745466
231,"Ethiopia",4,14,"Eastern Africa","Country",39.63505296,8.631223181,"ETH","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.71657,0.91806,1.47407,1.6046,2.20405,518,4412153.91307163,964478.180592867
231,"Ethiopia",4,14,"Eastern Africa","Country",39.63505296,8.631223181,"ETH","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.25393,0.3245,0.52054,0.56622,0.7757,519,4412153.91307163,964478.180592867
231,"Ethiopia",4,14,"Eastern Africa","Country",39.63505296,8.631223181,"ETH","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.19218,1.52881,2.45355,2.6621,3.65539,520,4412153.91307163,964478.180592867
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.2978,3.08734,3.2544,3.58948,3.68146,521,19811094.3391587,-2018012.54249251
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.2978,3.08734,3.2544,3.58948,3.68146,522,19811094.3391587,-2018012.54249251
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.13758,1.05725,1.09895,1.20571,1.23301,523,19811094.3391587,-2018012.54249251
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.13758,1.05725,1.09895,1.20571,1.23301,524,19811094.3391587,-2018012.54249251
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.41627,5.06094,5.34192,5.91702,6.08377,525,19811094.3391587,-2018012.54249251
242,"Fiji",4,543,"Oceania (exc. Australia and New Zealand)","Country",177.9660884,-17.83301566,"FJI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.41627,5.06094,5.34192,5.91702,6.08377,526,19811094.3391587,-2018012.54249251
246,"Finland",5,154,"Northern Europe","Country",23.308447,61.91586738,"FIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",11.5049,12.76465,12.57376,10.97224,10.65245,527,2594684.45122201,8839221.05012478
246,"Finland",5,154,"Northern Europe","Country",23.308447,61.91586738,"FIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.40421,6.11593,6.00608,5.14937,4.99138,528,2594684.45122201,8839221.05012478
246,"Finland",5,154,"Northern Europe","Country",23.308447,61.91586738,"FIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",18.01877,19.82297,19.49906,17.07169,16.56385,529,2594684.45122201,8839221.05012478
250,"France",5,155,"Western Europe","Country",2.457288129,46.62660861,"FRA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",14.23643,13.08989,12.38995,12.63049,12.23015,530,273544.063252636,5881338.64408347
250,"France",5,155,"Western Europe","Country",2.457288129,46.62660861,"FRA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.9314,6.31066,5.90566,6.02681,5.83469,531,273544.063252636,5881338.64408347
250,"France",5,155,"Western Europe","Country",2.457288129,46.62660861,"FRA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",22.19594,20.49714,19.46568,19.82862,19.20811,532,273544.063252636,5881338.64408347
266,"Gabon",4,17,"Middle Africa","Country",11.78727747,-0.60687619,"GAB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",10.53715,9.49464,10.01914,9.48626,8.07523,533,1312153.72579943,-67558.4116891568
266,"Gabon",4,17,"Middle Africa","Country",11.78727747,-0.60687619,"GAB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.93587,4.38544,4.60022,4.38545,3.70491,534,1312153.72579943,-67558.4116891568
266,"Gabon",4,17,"Middle Africa","Country",11.78727747,-0.60687619,"GAB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",16.30885,14.6564,15.29228,14.35206,12.24157,535,1312153.72579943,-67558.4116891568
270,"Gambia",4,11,"Western Africa","Country",-15.39944785,13.45295927,"GMB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.88399,3.99087,3.52021,3.36004,3.36032,536,-1714258.69315957,1511529.62771565
270,"Gambia",4,11,"Western Africa","Country",-15.39944785,13.45295927,"GMB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.26691,1.30659,1.15382,1.09813,1.09355,537,-1714258.69315957,1511529.62771565
270,"Gambia",4,11,"Western Africa","Country",-15.39944785,13.45295927,"GMB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.58443,6.77978,5.9852,5.72093,5.72755,538,-1714258.69315957,1511529.62771565
268,"Georgia",4,145,"Western Asia","Country",43.3713615,42.04813028,"GEO","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.18086,6.68495,9.9029,8.90995,9.47,539,4828077.87719099,5168191.85538542
268,"Georgia",4,145,"Western Asia","Country",43.3713615,42.04813028,"GEO","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.23226,2.90461,4.36513,3.89385,4.11402,540,4828077.87719099,5168191.85538542
268,"Georgia",4,145,"Western Asia","Country",43.3713615,42.04813028,"GEO","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.60459,11.04157,16.27708,14.64757,15.60638,541,4828077.87719099,5168191.85538542
276,"Germany",5,155,"Western Europe","Country",10.3806066,51.08862743,"DEU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",14.29987,13.55337,12.89864,13.04816,12.79158,542,1155563.84083729,6636985.88749925
276,"Germany",5,155,"Western Europe","Country",10.3806066,51.08862743,"DEU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.90724,6.4891,6.15163,6.29567,6.14848,543,1155563.84083729,6636985.88749925
276,"Germany",5,155,"Western Europe","Country",10.3806066,51.08862743,"DEU","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",22.22051,21.06464,20.01619,20.12137,19.70979,544,1155563.84083729,6636985.88749925
762,"Tajikistan",4,143,"Central Asia","Country",69.294998,38.43069666,"TJK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.26136,0.20483,0.21335,0.26885,0.26386,545,7713883.89188091,4640448.75080107
762,"Tajikistan",4,143,"Central Asia","Country",69.294998,38.43069666,"TJK","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.36997,1.09179,1.17413,1.50315,1.48994,546,7713883.89188091,4640448.75080107
764,"Thailand",4,35,"South-Eastern Asia","Country",101.0202951,15.13089239,"THA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.00478,8.97115,7.08076,8.75679,8.49533,547,11245527.8103182,1704289.65057418
764,"Thailand",4,35,"South-Eastern Asia","Country",101.0202951,15.13089239,"THA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.32878,3.75586,2.97719,3.71224,3.61163,548,11245527.8103182,1704289.65057418
764,"Thailand",4,35,"South-Eastern Asia","Country",101.0202951,15.13089239,"THA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",12.91013,14.47725,11.44662,14.16199,13.74906,549,11245527.8103182,1704289.65057418
626,"Timor-Leste",4,35,"South-Eastern Asia","Country",125.9451052,-8.797497247,"TLS","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.5554,0.31374,0.2671,0.5342,0.52996,550,14020144.9787693,-983203.902519914
